Date,Open,High,Low,Close,Adj Close,Volume
1996-04-29,1.237402,1.234375,1.224414,1.228515,0.831082,460800
1996-04-30,1.228515,1.239746,1.223632,1.231445,0.837726,1075200
1996-05-01,1.231445,1.236328,1.228515,1.231445,0.837726,358400
1996-05-02,1.231445,1.289062,1.238281,1.253906,0.853006,1280000
1996-05-03,1.253906,1.265625,1.240234,1.254394,0.853337,1638400
1996-05-06,1.254394,1.267089,1.245117,1.262500,0.858852,2150400
1996-05-07,1.262500,1.269531,1.250488,1.269531,0.863635,1536000
1996-05-08,1.269531,1.296875,1.259765,1.286523,0.875194,1638400
1996-05-09,1.286523,1.375976,1.263769,1.320996,0.898646,4864000
1996-05-10,1.320996,1.354492,1.279296,1.343261,0.913792,3328000
1996-05-13,1.343261,1.364550,1.330273,1.342480,0.913261,1587200
1996-05-14,1.342480,1.347460,1.316406,1.335839,0.908743,1536000
1996-05-15,1.335839,1.345117,1.304687,1.318164,0.896719,1894400
1996-05-16,1.318164,1.353515,1.330078,1.331640,0.905886,972800
1996-05-17,1.331640,1.348437,1.294921,1.311230,0.892002,1177600
1996-05-20,1.311230,1.308593,1.291992,1.293261,0.879777,870400
1996-05-21,1.293261,1.312500,1.286132,1.301269,0.885226,2355200
1996-05-22,1.301269,1.308593,1.297851,1.297851,0.882900,1024000
1996-05-23,1.297851,1.293457,1.280371,1.288769,0.876722,460800
1996-05-24,1.288769,1.292968,1.271484,1.291015,0.878250,819200
1996-05-27,1.291015,1.279296,1.266113,1.266113,0.861310,614400
1996-05-28,1.266113,1.279296,1.250000,1.277343,0.868949,921600
1996-05-29,1.277343,1.294433,1.281738,1.294433,0.880575,512000
1996-05-30,1.294433,1.279296,1.260253,1.269921,0.863900,563200
1996-05-31,1.269921,1.269531,1.261718,1.263671,0.859648,409600
1996-06-03,1.263671,1.302734,1.286132,1.301660,0.885491,819200
1996-06-04,1.301660,1.309960,1.298828,1.309960,0.891138,460800
1996-06-05,1.311523,1.316406,1.304687,1.305664,0.888215,460800
1996-06-06,1.318359,1.332031,1.318359,1.332031,0.906152,512000
1996-06-07,1.331542,1.351562,1.328320,1.351171,0.919173,1331200
1996-06-10,1.392480,1.392480,1.371093,1.375097,0.935449,819200
1996-06-11,1.367187,1.380859,1.359570,1.378515,0.937774,1382400
1996-06-12,1.386718,1.404296,1.382812,1.386914,0.943488,1638400
1996-06-13,1.376953,1.386523,1.367187,1.380761,0.939303,460800
1996-06-14,1.384667,1.388671,1.378906,1.386718,0.943355,819200
1996-06-17,1.406250,1.408203,1.386718,1.386718,0.943355,1126400
1996-06-18,1.372070,1.406250,1.367187,1.381738,0.939967,1331200
1996-06-19,1.386718,1.386718,1.386718,1.386718,0.943355,102400
1996-06-20,1.367187,1.386718,1.367187,1.376953,0.936712,307200
1996-06-21,1.378906,1.386718,1.376953,1.376953,0.936712,1177600
1996-06-24,1.367187,1.367187,1.357421,1.362109,0.926613,768000
1996-06-25,1.355664,1.361328,1.353710,1.360351,0.925417,716800
1996-06-26,1.367089,1.388671,1.357421,1.385742,0.942690,14745600
1996-06-27,1.365234,1.386718,1.364257,1.385156,0.942292,819200
1996-06-28,1.384765,1.384765,1.374121,1.380859,0.939369,460800
1996-07-01,1.386718,1.390625,1.378417,1.382812,0.940697,563200
1996-07-02,1.376953,1.386718,1.376953,1.380273,0.938970,972800
1996-07-03,1.369140,1.386523,1.362304,1.372656,0.933788,1689600
1996-07-04,1.365234,1.376953,1.349121,1.367187,0.930068,768000
1996-07-05,1.367187,1.367187,1.363281,1.363281,0.927411,256000
1996-07-08,1.363281,1.367187,1.354980,1.354980,0.921764,307200
1996-07-09,1.365234,1.365234,1.347656,1.357421,0.923424,512000
1996-07-10,1.363281,1.386718,1.363281,1.386718,0.943355,409600
1996-07-11,1.386718,1.396972,1.378906,1.379296,0.938305,614400
1996-07-12,1.386523,1.392578,1.379199,1.384570,0.941893,614400
1996-07-15,1.381835,1.381835,1.373046,1.373046,0.934054,307200
1996-07-16,1.359570,1.359570,1.337890,1.350976,0.919040,614400
1996-07-17,1.350976,1.350976,1.350976,1.350976,0.919040,0
1996-07-18,1.357421,1.357910,1.347656,1.357910,0.923757,563200
1996-07-19,1.367187,1.367187,1.350585,1.363769,0.927743,665600
1996-07-22,1.376953,1.376953,1.367187,1.367187,0.930068,256000
1996-07-23,1.367187,1.367187,1.349609,1.355371,0.922030,716800
1996-07-24,1.337890,1.337890,1.285156,1.337890,0.910138,1177600
1996-07-25,1.335937,1.367187,1.332031,1.357617,0.923558,1331200
1996-07-26,1.363085,1.363281,1.332031,1.339843,0.911466,921600
1996-07-29,1.345703,1.347656,1.331054,1.331054,0.905487,358400
1996-07-30,1.328125,1.328125,1.242187,1.249023,0.849684,1126400
1996-07-31,1.254003,1.289062,1.254003,1.289062,0.876921,870400
1996-08-01,1.308593,1.367187,1.308593,1.367089,0.930001,1331200
1996-08-02,1.375000,1.375000,1.347656,1.347656,0.916781,256000
1996-08-05,1.347656,1.347656,1.335937,1.337792,0.910071,409600
1996-08-06,1.328125,1.355468,1.328125,1.343554,0.913991,870400
1996-08-07,1.318359,1.328125,1.318359,1.324121,0.900771,204800
1996-08-08,1.337695,1.347656,1.336914,1.345703,0.915453,307200
1996-08-09,1.337890,1.337890,1.328125,1.330468,0.905089,614400
1996-08-12,1.322363,1.328125,1.310546,1.311914,0.892467,614400
1996-08-13,1.302734,1.308593,1.301757,1.301757,0.885557,204800
1996-08-14,1.308593,1.310546,1.308593,1.310546,0.891536,153600
1996-08-15,1.310546,1.310546,1.310546,1.310546,0.891536,0
1996-08-16,1.279492,1.279492,1.234375,1.265625,0.860978,512000
1996-08-19,1.244140,1.263671,1.242187,1.243164,0.845698,614400
1996-08-20,1.242187,1.250000,1.242187,1.242187,0.845034,665600
1996-08-21,1.242187,1.259765,1.242089,1.257128,0.855197,1280000
1996-08-22,1.267578,1.269531,1.257812,1.257812,0.855662,512000
1996-08-23,1.276367,1.284960,1.273437,1.284179,0.873599,921600
1996-08-26,1.308593,1.308593,1.275390,1.279492,0.870411,563200
1996-08-27,1.261718,1.289062,1.261718,1.283984,0.873467,1382400
1996-08-28,1.289062,1.304687,1.279296,1.279296,0.870278,819200
1996-08-29,1.289062,1.312500,1.289062,1.297070,0.882369,460800
1996-08-30,1.318359,1.318359,1.308593,1.308593,0.890208,153600
1996-09-02,1.330175,1.330175,1.307617,1.308105,0.889876,716800
1996-09-03,1.304687,1.304785,1.295117,1.295117,0.881040,870400
1996-09-04,1.302734,1.309277,1.302734,1.309277,0.890673,307200
1996-09-05,1.316406,1.316406,1.310546,1.316406,0.895523,358400
1996-09-06,1.312500,1.367187,1.308593,1.347656,0.916781,4864000
1996-09-09,1.332031,1.337890,1.312500,1.312500,0.892866,3993600
1996-09-10,1.300781,1.308593,1.300781,1.306054,0.888481,153600
1996-09-11,1.291015,1.300781,1.291015,1.294921,0.880907,153600
1996-09-12,1.296484,1.296679,1.296484,1.296679,0.882103,153600
1996-09-13,1.282226,1.294921,1.282226,1.289257,0.877054,256000
1996-09-16,1.285156,1.289062,1.285156,1.289062,0.876921,256000
1996-09-17,1.308398,1.308398,1.279296,1.288769,0.876722,409600
1996-09-18,1.296875,1.308593,1.296875,1.296875,0.882236,256000
1996-09-19,1.296875,1.308593,1.296875,1.308593,0.890208,256000
1996-09-20,1.308593,1.312500,1.308593,1.309082,0.890541,1024000
1996-09-23,1.289062,1.328125,1.289062,1.319335,0.897515,3020800
1996-09-24,1.299023,1.310449,1.298828,1.308593,0.890208,307200
1996-09-25,1.308593,1.316210,1.308593,1.312792,0.893064,307200
1996-09-26,1.304687,1.304687,1.299023,1.299023,0.883697,102400
1996-09-27,1.279296,1.296875,1.279296,1.296875,0.882236,563200
1996-09-30,1.285156,1.293945,1.279296,1.288085,0.876257,2560000
1996-10-01,1.279296,1.281250,1.259765,1.259765,0.856991,1075200
1996-10-02,1.259765,1.259765,1.259765,1.259765,0.856991,0
1996-10-03,1.240234,1.269042,1.237304,1.269042,0.863302,1740800
1996-10-04,1.242187,1.259667,1.241210,1.254882,0.853669,2150400
1996-10-07,1.249023,1.249023,1.216796,1.224707,0.833142,1382400
1996-10-08,1.212890,1.242187,1.209472,1.234375,0.839719,1587200
1996-10-09,1.226562,1.269531,1.226562,1.267968,0.862571,1484800
1996-10-10,1.337890,1.355468,1.308593,1.328808,0.903960,2611200
1996-10-11,1.347656,1.347656,1.328613,1.336035,0.908876,3225600
1996-10-14,1.328125,1.328125,1.308593,1.310546,0.891536,460800
1996-10-15,1.313867,1.317382,1.283203,1.292675,0.879379,1843200
1996-10-16,1.304687,1.308593,1.298828,1.305957,0.888415,716800
1996-10-17,1.308593,1.308593,1.298828,1.304589,0.887484,768000
1996-10-18,1.308593,1.308593,1.303710,1.305175,0.887882,256000
1996-10-21,1.305175,1.305175,1.305175,1.305175,0.887882,0
1996-10-22,1.343554,1.357421,1.342773,1.349609,0.918110,1280000
1996-10-23,1.376953,1.386718,1.357421,1.365234,0.928739,819200
1996-10-24,1.406250,1.406250,1.347949,1.348339,0.917246,409600
1996-10-25,1.328125,1.345703,1.328125,1.345605,0.915386,307200
1996-10-28,1.347656,1.347656,1.328222,1.342382,0.915187,665600
1996-10-29,1.281835,1.349609,1.281835,1.345019,0.916984,921600
1996-10-30,1.345019,1.345019,1.345019,1.345019,0.916984,0
1996-10-31,1.332031,1.335937,1.300781,1.327929,0.905333,460800
1996-11-01,1.327929,1.337890,1.327929,1.337890,0.912124,409600
1996-11-04,1.308789,1.328125,1.308789,1.328125,0.905466,153600
1996-11-05,1.311621,1.332031,1.311621,1.328125,0.905466,460800
1996-11-06,1.318164,1.328125,1.318164,1.328125,0.905466,409600
1996-11-07,1.337890,1.347363,1.337890,1.347363,0.918582,460800
1996-11-08,1.365136,1.365136,1.355566,1.355566,0.924175,153600
1996-11-11,1.349609,1.349609,1.338574,1.338574,0.912590,358400
1996-11-12,1.338574,1.338574,1.338574,1.338574,0.912590,0
1996-11-13,1.343847,1.357421,1.343847,1.357421,0.925439,358400
1996-11-14,1.357421,1.371093,1.357421,1.363574,0.929634,409600
1996-11-15,1.367187,1.367187,1.367187,1.367187,0.932098,102400
1996-11-18,1.365234,1.366699,1.357714,1.361035,0.927904,307200
1996-11-19,1.357519,1.378906,1.357519,1.369531,0.933696,1126400
1996-11-20,1.363378,1.371093,1.363378,1.371093,0.934760,153600
1996-11-21,1.369140,1.369140,1.365234,1.365234,0.930766,153600
1996-11-22,1.365234,1.367187,1.365234,1.366210,0.931431,307200
1996-11-25,1.347656,1.355468,1.347656,1.355468,0.924108,102400
1996-11-26,1.351562,1.355468,1.350000,1.350000,0.920380,256000
1996-11-27,1.343554,1.349609,1.343554,1.348632,0.919447,460800
1996-11-28,1.347656,1.357421,1.347656,1.354980,0.923775,512000
1996-11-29,1.338378,1.357421,1.338378,1.357421,0.925439,153600
1996-12-02,1.347656,1.357421,1.341601,1.356738,0.924974,921600
1996-12-03,1.367187,1.367187,1.339843,1.339843,0.913455,716800
1996-12-04,1.318359,1.328125,1.318359,1.327929,0.905333,1075200
1996-12-05,1.289062,1.324218,1.289062,1.324023,0.902670,1126400
1996-12-06,1.324414,1.347656,1.324218,1.347656,0.918782,716800
1996-12-09,1.347656,1.347656,1.347656,1.347656,0.918782,153600
1996-12-10,1.332031,1.345117,1.332031,1.342675,0.915386,256000
1996-12-11,1.367187,1.376953,1.365234,1.375976,0.938090,307200
1996-12-12,1.371093,1.376953,1.371093,1.376953,0.938756,768000
1996-12-13,1.367187,1.376953,1.367187,1.376953,0.938756,409600
1996-12-16,1.376953,1.386523,1.376953,1.383984,0.943549,409600
1996-12-17,1.390625,1.402343,1.386816,1.399804,0.954335,768000
1996-12-18,1.453125,1.453125,1.425781,1.435546,0.978702,512000
1996-12-19,1.455078,1.464843,1.437695,1.464843,0.998676,665600
1996-12-20,1.472656,1.490234,1.464843,1.490234,1.015986,1177600
1996-12-23,1.494140,1.500000,1.486328,1.494140,1.018649,1843200
1996-12-24,1.476562,1.503906,1.476562,1.484375,1.011992,1382400
1996-12-25,1.484375,1.484375,1.484375,1.484375,1.011992,0
1996-12-26,1.511718,1.513671,1.511718,1.513671,1.031965,153600
1996-12-27,1.513671,1.513671,1.513671,1.513671,1.031965,0
1996-12-30,1.513671,1.513671,1.513671,1.513671,1.031965,0
1996-12-31,1.523437,1.523437,1.503906,1.503906,1.025308,972800
1997-01-01,1.542968,1.582031,1.542968,1.543164,1.052072,665600
1997-01-02,1.562304,1.570312,1.544921,1.557421,1.061792,921600
1997-01-03,1.545019,1.560546,1.545019,1.554687,1.059929,768000
1997-01-06,1.580078,1.580078,1.562500,1.562500,1.065255,921600
1997-01-07,1.543066,1.568359,1.543066,1.565820,1.067518,819200
1997-01-08,1.582031,1.582031,1.562597,1.565625,1.067385,870400
1997-01-09,1.562500,1.581054,1.562500,1.580957,1.077838,972800
1997-01-10,1.600585,1.621093,1.591796,1.603613,1.093284,2150400
1997-01-13,1.620898,1.626757,1.615429,1.626757,1.109063,614400
1997-01-14,1.630859,1.630859,1.615332,1.628613,1.110329,921600
1997-01-15,1.676757,1.699218,1.675781,1.699023,1.158331,2918400
1997-01-16,1.728515,1.728515,1.584375,1.584375,1.080169,716800
1997-01-17,1.591796,1.621093,1.591796,1.621093,1.105201,2713600
1997-01-20,1.632714,1.644531,1.613281,1.613281,1.099875,614400
1997-01-21,1.582128,1.609375,1.572265,1.577539,1.075508,2867200
1997-01-22,1.603515,1.633789,1.593750,1.633789,1.113857,409600
1997-01-23,1.633789,1.633789,1.633789,1.633789,1.113857,0
1997-01-24,1.613476,1.613476,1.595703,1.598144,1.089556,2252800
1997-01-27,1.671679,1.699218,1.660156,1.660156,1.131833,921600
1997-01-28,1.636718,1.636718,1.615332,1.624609,1.107599,921600
1997-01-29,1.634765,1.634765,1.634765,1.634765,1.114522,358400
1997-01-30,1.617187,1.627929,1.613769,1.617480,1.102738,512000
1997-01-31,1.615234,1.630859,1.615234,1.628906,1.110528,768000
1997-02-03,1.615234,1.640625,1.615234,1.631054,1.111992,614400
1997-02-04,1.630859,1.683593,1.630859,1.636230,1.115521,2508800
1997-02-05,1.697265,1.698730,1.669921,1.669921,1.138491,665600
1997-02-06,1.650390,1.675781,1.650390,1.669921,1.138491,307200
1997-02-07,1.683593,1.689453,1.683593,1.683593,1.147812,204800
1997-02-10,1.699218,1.699218,1.689453,1.691406,1.153138,256000
1997-02-11,1.699218,1.738281,1.697265,1.738183,1.185029,1075200
1997-02-12,1.767578,1.767578,1.730957,1.757812,1.198412,256000
1997-02-13,1.756054,1.763671,1.751953,1.762402,1.201541,2201600
1997-02-14,1.853417,1.853417,1.748046,1.748730,1.192220,1075200
1997-02-17,1.787109,1.787109,1.748046,1.759667,1.199676,870400
1997-02-18,1.755859,1.767480,1.748046,1.754785,1.196348,1382400
1997-02-19,1.682617,1.777343,1.682617,1.777343,1.211727,972800
1997-02-20,1.773437,1.781250,1.767578,1.777441,1.211794,614400
1997-02-21,1.767675,1.798828,1.767675,1.798828,1.226375,3993600
1997-02-24,1.771484,1.777343,1.767773,1.768652,1.205802,307200
1997-02-25,1.777343,1.806640,1.769726,1.789355,1.219916,1382400
1997-02-26,1.796875,1.843750,1.796875,1.840527,1.254804,2457600
1997-02-27,1.836230,1.874023,1.835937,1.874023,1.277639,2048000
1997-02-28,1.972656,2.009765,1.972656,2.003906,1.366189,1024000
1997-03-03,2.263671,2.294335,2.187500,2.294238,1.564127,1894400
1997-03-04,2.294726,2.294921,2.177734,2.219824,1.513394,3276800
1997-03-05,2.343750,2.343750,2.207128,2.237304,1.525311,4249600
1997-03-06,2.296386,2.304687,2.083984,2.132031,1.453540,3993600
1997-03-07,2.132031,2.132031,2.132031,2.132031,1.453540,0
1997-03-10,1.992187,2.072265,1.992187,1.992285,1.358266,3430400
1997-03-11,2.050781,2.050781,1.916015,1.960644,1.336695,3174400
1997-03-12,2.031250,2.050781,1.985351,2.024218,1.380037,3379200
1997-03-13,2.029296,2.070312,2.027343,2.041015,1.391489,5222400
1997-03-14,2.041015,2.069335,2.035156,2.036132,1.388160,3430400
1997-03-17,1.939453,2.058593,1.939453,2.031250,1.384831,1638400
1997-03-18,2.035253,2.041015,1.972656,1.998828,1.362727,10496000
1997-03-19,2.027343,2.031250,1.998046,2.001562,1.364591,972800
1997-03-20,1.884960,2.009765,1.884960,2.001953,1.364858,2560000
1997-03-21,1.998046,2.001953,1.972753,1.998046,1.362194,8550400
1997-03-24,1.998046,1.998046,1.998046,1.998046,1.362194,0
1997-03-25,2.001953,2.080078,1.989355,2.051855,1.398879,2304000
1997-03-26,2.021679,2.072265,2.021679,2.072265,1.412794,1126400
1997-03-27,2.115136,2.148437,2.091796,2.147558,1.464126,2816000
1997-03-28,2.147558,2.147558,2.147558,2.147558,1.464126,0
1997-03-31,1.997265,1.997265,1.997265,1.997265,1.361662,51200
1997-04-01,1.855566,2.021386,1.855468,1.971875,1.344352,2969600
1997-04-02,2.050781,2.103515,2.050781,2.098437,1.430637,2150400
1997-04-03,2.109375,2.232421,2.109375,2.208300,1.505537,2355200
1997-04-04,2.362890,2.362890,2.261718,2.362890,1.610931,8448000
1997-04-07,2.364257,2.364257,2.364257,2.364257,1.611863,870400
1997-04-08,2.364257,2.364257,2.364257,2.364257,1.611863,0
1997-04-09,2.529687,2.529687,2.463867,2.479589,1.690492,12697600
1997-04-10,2.472656,2.480468,2.306152,2.335253,1.592090,15155200
1997-04-11,2.242382,2.333984,2.234375,2.324023,1.584433,9523200
1997-04-14,2.324023,2.324023,2.324023,2.324023,1.584433,0
1997-04-15,2.353515,2.392578,2.343750,2.379980,1.622583,5632000
1997-04-16,2.379980,2.379980,2.379980,2.379980,1.622583,0
1997-04-17,2.393750,2.421875,2.383789,2.419140,1.649281,2969600
1997-04-18,2.419140,2.419140,2.419140,2.419140,1.649281,0
1997-04-21,2.451171,2.497070,2.451171,2.491992,1.698948,3225600
1997-04-22,2.500000,2.548828,2.500000,2.539160,1.731106,8345600
1997-04-23,2.527343,2.529296,2.511718,2.529003,1.724181,2560000
1997-04-24,2.544531,2.544531,2.521679,2.535156,1.728375,1996800
1997-04-25,2.521679,2.587890,2.521679,2.583203,1.761132,3174400
1997-04-28,2.593750,2.764062,2.568359,2.763671,1.884169,11161600
1997-04-29,2.792968,2.910156,2.626953,2.750097,1.874914,8960000
1997-04-30,2.812500,2.925781,2.812500,2.835156,1.932905,16896000
1997-05-01,2.835156,2.835156,2.835156,2.835156,1.932905,0
1997-05-02,2.820312,2.831054,2.773437,2.803515,1.911332,7475200
1997-05-05,2.775390,2.798828,2.736328,2.746484,1.872451,10086400
1997-05-06,2.746093,2.773437,2.726562,2.767675,1.886899,7270400
1997-05-07,2.763671,2.811523,2.749023,2.790527,1.902478,7936000
1997-05-08,2.832031,2.884765,2.812500,2.860742,1.950348,18227200
1997-05-09,2.861328,2.888671,2.849609,2.863281,1.952079,7424000
1997-05-12,2.857421,2.861328,2.812500,2.823242,1.924783,5734400
1997-05-13,2.822265,2.842968,2.822265,2.837988,1.934836,2713600
1997-05-14,2.832031,2.835937,2.792968,2.832714,1.931240,3942400
1997-05-15,2.833007,2.833007,2.802929,2.811230,1.916593,1843200
1997-05-16,2.812500,2.816406,2.796875,2.808691,1.914863,2764800
1997-05-19,2.820312,2.854980,2.810546,2.828222,1.928177,3328000
1997-05-20,2.816406,2.832031,2.816406,2.828125,1.928110,2150400
1997-05-21,2.832031,2.832031,2.810546,2.815625,1.919589,2611200
1997-05-22,2.812500,2.812500,2.691406,2.727539,1.859536,16947200
1997-05-23,2.722656,2.831738,2.695312,2.782226,1.902268,20326400
1997-05-26,2.775390,2.822265,2.775390,2.805468,1.918159,9011200
1997-05-27,2.829882,2.910156,2.814550,2.865625,1.959290,20377600
1997-05-28,2.804687,2.825976,2.773632,2.812695,1.923100,4915200
1997-05-29,2.812402,2.825195,2.806640,2.819921,1.928041,819200
1997-05-30,2.832031,2.900390,2.832031,2.891601,1.977050,3174400
1997-06-02,2.867187,2.929687,2.867187,2.924707,1.999685,2150400
1997-06-03,2.929589,3.050781,2.929589,3.009179,2.057441,4556800
1997-06-04,2.992187,3.021484,2.988281,3.011718,2.059176,2406400
1997-06-05,3.027343,3.046875,2.999023,3.004296,2.054102,1587200
1997-06-06,2.984375,3.046875,2.934667,3.033789,2.074267,5939200
1997-06-09,3.042968,3.245996,3.037109,3.215917,2.198792,14694400
1997-06-10,3.204101,3.441113,3.204101,3.441113,2.352764,18534400
1997-06-11,3.537011,3.613281,3.378906,3.412304,2.333066,19148800
1997-06-12,3.413964,3.505859,3.378906,3.408789,2.330662,7526400
1997-06-13,3.341796,3.388671,3.339843,3.364160,2.300149,4147200
1997-06-16,3.242187,3.339843,3.134765,3.165136,2.164072,16025600
1997-06-17,3.300781,3.386718,3.300781,3.386718,2.315573,4659200
1997-06-18,3.613281,3.623828,3.613281,3.623828,2.477690,1894400
1997-06-19,3.808593,3.808593,3.535156,3.703320,2.532040,9267200
1997-06-20,3.740234,3.740234,3.633789,3.661328,2.503329,3788800
1997-06-23,3.623046,3.632812,3.554687,3.607519,2.466539,3225600
1997-06-24,3.537109,3.591796,3.417968,3.467968,2.371125,4352000
1997-06-25,3.515625,3.671875,3.515625,3.553710,2.429749,3328000
1997-06-26,3.566406,3.640625,3.554687,3.618164,2.473816,2048000
1997-06-27,3.586914,3.587890,3.536328,3.548828,2.426410,3328000
1997-06-30,3.544921,3.632812,3.544921,3.625878,2.479091,4352000
1997-07-01,3.662109,3.857421,3.662109,3.778417,2.583385,15104000
1997-07-02,3.798828,3.806640,3.705078,3.752148,2.565424,4812800
1997-07-03,3.746093,3.886718,3.701171,3.848242,2.631126,6246400
